file_name,seed,hs_size,greedy_size,solve_time,iterations,reduction_time
cost_matrix_component_nr_1162_size_15_cutoff_10.0.cm.dat,13686974659592428108,5,5,0.000848835,5,0.000722494
cost_matrix_component_nr_1592_size_16_cutoff_10.0.cm.dat,3747524754420200401,5,5,0.000589967,5,0.000493574
cost_matrix_component_nr_1778_size_26_cutoff_10.0.cm.dat,1426860193447174102,9,9,0.009767899,15,0.008111295
cost_matrix_component_nr_1304_size_17_cutoff_10.0.cm.dat,8713429636180557479,3,3,0.000497797,3,0.000346808
cost_matrix_component_nr_912_size_52_cutoff_10.0.cm.dat,15445939567952864152,9,9,0.019354227,11,0.016115003
cost_matrix_component_nr_1577_size_56_cutoff_10.0.cm.dat,16084407720932032707,13,13,0.070438361,51,0.059057002
cost_matrix_component_nr_195_size_71_cutoff_10.0.cm.dat,3259742434467376511,12,12,0.066409575,19,0.056199213
cost_matrix_component_nr_1352_size_66_cutoff_10.0.cm.dat,8745392156736044451,23,23,0.700326199,355,0.640678013
cost_matrix_component_nr_3247_size_14_cutoff_10.0.cm.dat,5447141158585545587,4,4,0.000520802,3,0.00039861
cost_matrix_component_nr_702_size_42_cutoff_10.0.cm.dat,13116613328070654257,14,14,0.072223134,277,0.06825175
cost_matrix_component_nr_1764_size_8_cutoff_10.0.cm.dat,9798354928104013059,3,3,0.000179145,3,0.000136732
cost_matrix_component_nr_296_size_25_cutoff_10.0.cm.dat,11403641295729347351,7,8,0.007616039,17,0.006220125
cost_matrix_component_nr_1138_size_30_cutoff_10.0.cm.dat,1765983276538499185,8,8,0.008166724,11,0.004537986
cost_matrix_component_nr_1064_size_34_cutoff_10.0.cm.dat,15836701911099346599,10,10,0.015904776,81,0.015109617
cost_matrix_component_nr_612_size_36_cutoff_10.0.cm.dat,4358797897632467430,19,20,0.141308197,617,0.129534365
cost_matrix_component_nr_1858_size_54_cutoff_10.0.cm.dat,2922751743484123366,19,19,0.15178087,123,0.133147675
cost_matrix_component_nr_1017_size_27_cutoff_10.0.cm.dat,12536030847449302517,5,5,0.003946408,3,0.003184663
cost_matrix_component_nr_1716_size_15_cutoff_10.0.cm.dat,3463082947127457557,4,4,0.00055602,3,0.000401766
cost_matrix_component_nr_1007_size_53_cutoff_10.0.cm.dat,15505561761537571033,18,18,0.119089016,225,0.107795185
cost_matrix_component_nr_1398_size_46_cutoff_10.0.cm.dat,7460505281576900314,14,14,0.106197904,163,0.098533801
cost_matrix_component_nr_887_size_45_cutoff_10.0.cm.dat,6051468315419430284,13,13,0.024629415,51,0.021479452
cost_matrix_component_nr_1158_size_24_cutoff_10.0.cm.dat,8004090053015370629,7,7,0.010729552,19,0.008840703
cost_matrix_component_nr_810_size_43_cutoff_10.0.cm.dat,12593176040049732846,14,15,0.076307807,159,0.070794889
cost_matrix_component_nr_2420_size_19_cutoff_10.0.cm.dat,14858541849526131328,4,4,0.002304896,5,0.001853086
cost_matrix_component_nr_455_size_24_cutoff_10.0.cm.dat,12980815532335909450,5,5,0.004660549,7,0.003605601
cost_matrix_component_nr_1603_size_28_cutoff_10.0.cm.dat,9581325907168676132,4,4,0.003580062,5,0.002920213
cost_matrix_component_nr_2795_size_13_cutoff_10.0.cm.dat,15195361482026645178,6,6,0.001591378,15,0.001280133
p98_256000.dat,9921870223534263352,3,3,52.189512405,91,51.404615778
cost_matrix_component_nr_1184_size_55_cutoff_10.0.cm.dat,6464639024929950355,14,14,0.06018499,65,0.055978617
cost_matrix_component_nr_1037_size_31_cutoff_10.0.cm.dat,5625741747656087292,15,15,0.029975355,129,0.025411697
cost_matrix_component_nr_3019_size_12_cutoff_10.0.cm.dat,1891956677312368383,4,4,0.000449642,3,0.000305959
cost_matrix_component_nr_834_size_46_cutoff_10.0.cm.dat,10259032514867418664,10,10,0.039661126,27,0.036761586
cost_matrix_component_nr_806_size_24_cutoff_10.0.cm.dat,15721099457380537552,5,5,0.002638869,3,0.002040529
cost_matrix_component_nr_3074_size_8_cutoff_10.0.cm.dat,15596710769248886252,3,4,0.000199792,5,0.00013715
cost_matrix_component_nr_1977_size_12_cutoff_10.0.cm.dat,15313619377202353510,5,5,0.001121544,13,0.000868364
cost_matrix_component_nr_3477_size_10_cutoff_10.0.cm.dat,15332640434642675999,5,5,0.000594036,7,0.000443224
p95_16000.dat,4908663695476887690,3,3,17.531253539,93,17.257840331
cost_matrix_component_nr_690_size_21_cutoff_10.0.cm.dat,6638626670876382437,5,5,0.001353401,3,0.001119991
cost_matrix_component_nr_901_size_25_cutoff_10.0.cm.dat,4513212304269999639,7,7,0.006074675,7,0.004909509
cost_matrix_component_nr_1074_size_21_cutoff_10.0.cm.dat,13160639617694267851,3,3,0.001034488,3,0.00080519
cost_matrix_component_nr_1140_size_24_cutoff_10.0.cm.dat,11226306168863814262,12,13,0.015919257,107,0.013717087
cost_matrix_component_nr_772_size_25_cutoff_10.0.cm.dat,4423141877087700686,6,6,0.00362392,7,0.00293063
cost_matrix_component_nr_2604_size_11_cutoff_10.0.cm.dat,15865470936965171081,4,4,0.000441931,3,0.000351393
echocardiogram_r132_c13_r132_c13_diff_sets.hg.dat,10893530526642331567,3,3,0.000549118,5,0.000474444
cost_matrix_component_nr_2695_size_23_cutoff_10.0.cm.dat,18355146050708144088,8,8,0.002857596,17,0.002431792
cost_matrix_component_nr_3312_size_16_cutoff_10.0.cm.dat,7701581575197522366,5,5,0.001580573,7,0.001302322
cost_matrix_component_nr_1238_size_13_cutoff_10.0.cm.dat,15716272808767114014,3,3,0.000375311,3,0.00025468
cost_matrix_component_nr_2918_size_13_cutoff_10.0.cm.dat,3395992180660967624,5,6,0.001004881,9,0.000740541
cost_matrix_component_nr_2681_size_13_cutoff_10.0.cm.dat,3409403322969445711,4,4,0.000472218,3,0.000336084
cost_matrix_component_nr_2405_size_13_cutoff_10.0.cm.dat,9622357736058400740,6,6,0.001934656,25,0.001564362
cost_matrix_component_nr_2666_size_20_cutoff_10.0.cm.dat,13902951950944825737,7,7,0.002339483,9,0.001658848
cost_matrix_component_nr_1120_size_39_cutoff_10.0.cm.dat,2503368093893131813,17,17,0.053061976,133,0.043702623
cost_matrix_component_nr_162_size_63_cutoff_10.0.cm.dat,4082491112724793334,25,25,1.472056402,1217,1.354849641
cost_matrix_component_nr_488_size_24_cutoff_10.0.cm.dat,16936404582364763849,9,9,0.012218332,49,0.010645321
cost_matrix_component_nr_3092_size_13_cutoff_10.0.cm.dat,12531324722779776391,4,5,0.000579814,5,0.000404753
cost_matrix_component_nr_422_size_48_cutoff_10.0.cm.dat,9704101762286531436,22,22,0.279138478,621,0.257083553
cost_matrix_component_nr_1577_size_56_cutoff_10.0.cm.dat,882586932893219929,13,13,0.092683444,43,0.08170124
cost_matrix_component_nr_2967_size_29_cutoff_10.0.cm.dat,3108693478056354198,11,12,0.026063237,207,0.023805797
cost_matrix_component_nr_2685_size_11_cutoff_10.0.cm.dat,144543820946407258,4,4,0.000338145,5,0.000231642
cost_matrix_component_nr_1359_size_17_cutoff_10.0.cm.dat,13428606527402919082,3,3,0.000803519,3,0.000656248
cost_matrix_component_nr_1376_size_36_cutoff_10.0.cm.dat,7508621470292998371,9,9,0.011483564,15,0.00811973
cost_matrix_component_nr_1356_size_45_cutoff_10.0.cm.dat,440392141681876200,17,18,0.119205565,383,0.1115912
cost_matrix_component_nr_1329_size_29_cutoff_10.0.cm.dat,532688170705457760,9,9,0.006860916,13,0.006058961
cost_matrix_component_nr_1408_size_45_cutoff_10.0.cm.dat,14063539165274915200,18,19,0.13158926,483,0.121133905
cost_matrix_component_nr_2339_size_25_cutoff_10.0.cm.dat,9104431636159489388,6,6,0.00173892,3,0.0015255
cost_matrix_component_nr_364_size_53_cutoff_10.0.cm.dat,10312335941588134470,7,7,0.001569695,3,0.001385194
cost_matrix_component_nr_372_size_54_cutoff_10.0.cm.dat,10776481137818474319,10,10,0.028874709,13,0.02421805
cost_matrix_component_nr_905_size_39_cutoff_10.0.cm.dat,9790382972480417477,17,18,0.086632803,317,0.07786364
cost_matrix_component_nr_2072_size_15_cutoff_10.0.cm.dat,1667526036030581081,3,3,0.000657522,3,0.000546044
cost_matrix_component_nr_1300_size_29_cutoff_10.0.cm.dat,8218213890089275456,5,5,0.004491808,3,0.003660597
cost_matrix_component_nr_575_size_91_cutoff_10.0.cm.dat,7924395594965997540,28,28,1.328849709,287,1.190662768
cost_matrix_component_nr_969_size_26_cutoff_10.0.cm.dat,12190443597425546125,4,4,0.002795501,3,0.002191448
cost_matrix_component_nr_1223_size_19_cutoff_10.0.cm.dat,7037803290111654872,7,7,0.003036852,5,0.002272864
cost_matrix_component_nr_639_size_49_cutoff_10.0.cm.dat,718442402093588018,11,11,0.034159438,27,0.03069092
cost_matrix_component_nr_1255_size_26_cutoff_10.0.cm.dat,760787563304579745,11,11,0.017086446,35,0.014803202
cost_matrix_component_nr_1319_size_13_cutoff_10.0.cm.dat,15273302744850106028,4,4,0.000336195,5,0.000268549
cost_matrix_component_nr_960_size_41_cutoff_10.0.cm.dat,9918150494621341107,7,7,0.016908794,7,0.013361087
cost_matrix_component_nr_905_size_39_cutoff_10.0.cm.dat,16322112345851914763,17,18,0.137413861,567,0.125556099
cost_matrix_component_nr_1264_size_22_cutoff_10.0.cm.dat,1575073263249813366,6,6,0.004969763,9,0.004132945
cost_matrix_component_nr_1661_size_10_cutoff_10.0.cm.dat,5687023189581806830,4,4,0.000382468,7,0.000296817
cost_matrix_component_nr_136_size_18_cutoff_10.0.cm.dat,13146728236810032770,7,7,0.003536236,15,0.003013882
cost_matrix_component_nr_463_size_13_cutoff_10.0.cm.dat,8814334991126716767,4,4,0.00025243,3,0.000200978
cost_matrix_component_nr_538_size_50_cutoff_10.0.cm.dat,16000387864354135919,20,20,0.194548956,539,0.180021563
