file_name,seed,hs_size,greedy_size,solve_time,iterations,reduction_time
cost_matrix_component_nr_2559_size_18_cutoff_10.0.cm.dat,6993805858101286876,4,4,0.000992835,3,0.000730527
cost_matrix_component_nr_1140_size_24_cutoff_10.0.cm.dat,634325850256082338,12,13,0.015717895,93,0.013363387
cost_matrix_component_nr_813_size_55_cutoff_10.0.cm.dat,12527855931640226529,16,16,0.189209913,111,0.169344469
cost_matrix_component_nr_864_size_52_cutoff_10.0.cm.dat,17949515762363978888,22,23,0.304103294,487,0.273370264
cost_matrix_component_nr_1413_size_20_cutoff_10.0.cm.dat,14346921395807837654,8,9,0.007746246,41,0.006841931
cost_matrix_component_nr_31_size_65_cutoff_10.0.cm.dat,18027256515033510885,18,18,0.30027756,125,0.271019623
cost_matrix_component_nr_3464_size_19_cutoff_10.0.cm.dat,12223144304669702705,9,9,0.006705162,35,0.005544959
cost_matrix_component_nr_1860_size_36_cutoff_10.0.cm.dat,15418554469203449285,9,9,0.018472259,17,0.015447526
cost_matrix_component_nr_860_size_42_cutoff_10.0.cm.dat,10481601888888548725,18,19,0.055422514,163,0.049176067
cost_matrix_component_nr_723_size_83_cutoff_10.0.cm.dat,1584169791079597109,19,19,1.355187898,297,1.289067574
cost_matrix_component_nr_500_size_56_cutoff_10.0.cm.dat,13204495295336236702,5,5,0.011825893,3,0.007735107
cost_matrix_component_nr_965_size_46_cutoff_10.0.cm.dat,10387591123046460519,10,10,0.034889765,11,0.031691789
