file_name,seed,hs_size,greedy_size,solve_time,iterations,reduction_time
cost_matrix_component_nr_897_size_42_cutoff_10.0.cm.dat,2357836760019617821,21,21,0.207289052,693,0.189020001
cost_matrix_component_nr_1323_size_56_cutoff_10.0.cm.dat,7955440306522387186,29,29,0.365652309,797,0.336046187
cost_matrix_component_nr_1026_size_133_cutoff_10.0.cm.dat,8999243091562327631,56,57,1248.823142327,422113,1198.406861165
cost_matrix_component_nr_263_size_186_cutoff_10.0.cm.dat,17311000535678195553,58,59,378.161659095,16289,370.923571228
cost_matrix_component_nr_9_size_178_cutoff_10.0.cm.dat,4802260072728270540,51,51,116.089058088,1503,107.771383757
cost_matrix_component_nr_65_size_133_cutoff_10.0.cm.dat,4539561479095506777,28,28,10.531068313,1751,10.211186196
cost_matrix_component_nr_1680_size_60_cutoff_10.0.cm.dat,13965877942057081240,30,32,0.989931196,1303,0.895262538
cost_matrix_component_nr_889_size_107_cutoff_10.0.cm.dat,7891737495835960227,31,32,6.886564274,1605,6.68334653
cost_matrix_component_nr_421_size_111_cutoff_10.0.cm.dat,13251983781065386552,42,42,14.158758307,1441,13.02140253
cost_matrix_component_nr_1019_size_126_cutoff_10.0.cm.dat,10823099390273284560,48,49,24.178811259,11005,23.505906597
cost_matrix_component_nr_495_size_62_cutoff_10.0.cm.dat,10975071615841195040,32,34,1.6871919389999999,1787,1.5610986470000001
cost_matrix_component_nr_147_size_64_cutoff_10.0.cm.dat,15084008735526505970,24,24,0.73170608,343,0.662602974
p7_64000.dat,8773670684794886992,7,8,8603.855829509,1858079,8098.326587205
cost_matrix_component_nr_598_size_57_cutoff_10.0.cm.dat,16246928251847295552,32,33,0.510937153,1305,0.468283069
cost_matrix_component_nr_1069_size_94_cutoff_10.0.cm.dat,5452946749876346553,26,27,2.076235618,799,2.005100656
cost_matrix_component_nr_480_size_139_cutoff_10.0.cm.dat,6016144466898325315,47,47,256.393867275,3961,254.518959621
cost_matrix_component_nr_596_size_81_cutoff_10.0.cm.dat,8584812787139962094,28,28,1.259214458,499,1.184215837
cost_matrix_component_nr_173_size_86_cutoff_10.0.cm.dat,6991819849432980030,35,37,5.295815624,2769,5.162085095
cost_matrix_component_nr_1248_size_135_cutoff_10.0.cm.dat,8234619438898660622,42,42,26.689343337,3373,25.433199755
cost_matrix_component_nr_97_size_116_cutoff_10.0.cm.dat,5544342534275496746,43,43,66.170768901,5215,63.557633419
cost_matrix_component_nr_27_size_66_cutoff_10.0.cm.dat,10241448471593889675,34,34,2.159961233,1343,1.969934768
cost_matrix_component_nr_283_size_91_cutoff_10.0.cm.dat,10105460002958777196,46,46,10.971366233,3303,10.1725305
cost_matrix_component_nr_1209_size_195_cutoff_10.0.cm.dat,17322574489632560118,34,34,78.162346896,7561,77.543745961
cost_matrix_component_nr_666_size_146_cutoff_10.0.cm.dat,17267755565901090855,65,68,85.862145783,9711,82.268081007
p8_10000.dat,9054562809753630173,5,5,247.706204601,28509,239.489201174
cost_matrix_component_nr_332_size_146_cutoff_10.0.cm.dat,7165839393794339845,22,22,7.795063013,717,7.553182427
cost_matrix_component_nr_1297_size_143_cutoff_10.0.cm.dat,9392913286072098323,50,60,191.951028018,67863,185.321561157
p6_2000.dat,8496360335646419563,6,7,107.400013807,207987,95.842041057
cost_matrix_component_nr_521_size_204_cutoff_10.0.cm.dat,12830533953467423875,72,72,680.361619951,6061,655.672289339
cost_matrix_component_nr_196_size_108_cutoff_10.0.cm.dat,16895407128807869792,62,75,119.198121317,28663,112.557602858
cost_matrix_component_nr_1481_size_87_cutoff_10.0.cm.dat,6211543093214131976,30,31,4.776019697,1781,4.716606566
cost_matrix_component_nr_251_size_46_cutoff_10.0.cm.dat,16933922714609745791,22,23,0.432176044,823,0.406584492
cost_matrix_component_nr_114_size_264_cutoff_10.0.cm.dat,5514165441797262742,87,90,2619.373928881,12911,2537.682094285
p2_1000.dat,10190340065327307098,17,20,1193.474167498,12678399,1102.462692524
cost_matrix_component_nr_716_size_124_cutoff_10.0.cm.dat,142550324271608855,47,47,17.962582334,1237,16.407206409
cost_matrix_component_nr_666_size_146_cutoff_10.0.cm.dat,16725387404692187210,65,68,98.806325624,13407,94.466706826
p8_2000.dat,736614094557453603,4,4,15.959374041,1953,15.394897327
cost_matrix_component_nr_739_size_98_cutoff_10.0.cm.dat,16006146659488997586,57,57,28.646726809,11033,26.791790391
cost_matrix_component_nr_7_size_187_cutoff_10.0.cm.dat,14806358305261237219,35,35,57.810543569000004,2493,56.589715076
cost_matrix_component_nr_1202_size_102_cutoff_10.0.cm.dat,6683973337299406298,43,43,15.382998396,3469,14.690782554
cost_matrix_component_nr_369_size_60_cutoff_10.0.cm.dat,8527071513791734081,29,29,0.472958194,655,0.439023327
cost_matrix_component_nr_155_size_94_cutoff_10.0.cm.dat,17648217523663838646,27,27,1.569468782,1221,1.524902207
cost_matrix_component_nr_362_size_99_cutoff_10.0.cm.dat,9110699555445646205,40,40,7.43868251,1649,6.787248417
cost_matrix_component_nr_114_size_264_cutoff_10.0.cm.dat,14007356202208339183,87,90,2071.303704501,11379,2003.330369981
