file_name,seed,hs_size,greedy_size,solve_time,iterations,reduction_time
cost_matrix_component_nr_503_size_21_cutoff_10.0.cm.dat,6567094659786245135,2,2,0.000090806,1,0.000077405
cost_matrix_component_nr_1862_size_22_cutoff_10.0.cm.dat,13304209924960963477,6,6,0.000883132,3,0.000745045
cost_matrix_component_nr_2635_size_9_cutoff_10.0.cm.dat,15573602963580245944,2,2,0.000048596,1,0.000029064
cost_matrix_component_nr_3147_size_4_cutoff_10.0.cm.dat,3665287890700566158,1,1,0.000016002,1,6.635e-6
cost_matrix_component_nr_2215_size_4_cutoff_10.0.cm.dat,10498569260088169724,1,1,0.000017849,1,6.973e-6
cost_matrix_component_nr_109_size_81_cutoff_10.0.cm.dat,7574785468411765258,22,22,1.137738703,235,1.003129784
cost_matrix_component_nr_1070_size_9_cutoff_10.0.cm.dat,7518703516938625922,1,1,0.000024088,1,0.000012536
cost_matrix_component_nr_2826_size_6_cutoff_10.0.cm.dat,16362125391143785767,2,2,0.000039924,1,0.00002546
cost_matrix_component_nr_3915_size_3_cutoff_10.0.cm.dat,9667928624836945901,1,1,0.000015707,1,5.137e-6
cost_matrix_component_nr_3285_size_7_cutoff_10.0.cm.dat,2674924344330001084,2,2,0.000035011,1,0.000019538
cost_matrix_component_nr_2696_size_3_cutoff_10.0.cm.dat,10839690877604376298,1,1,0.000014367,1,4.843e-6
cost_matrix_component_nr_478_size_47_cutoff_10.0.cm.dat,7656014034927050236,1,1,0.000122458,1,0.000104385
amalgam1_denormalized_r51_c87_r51_c87_diff_sets.hg.dat,13595306234992474216,1,1,0.00066828,1,0.000638738
cost_matrix_component_nr_2835_size_3_cutoff_10.0.cm.dat,6459213762829409238,1,1,0.000014249,1,4.597e-6
cost_matrix_component_nr_1947_size_16_cutoff_10.0.cm.dat,15192982818427343561,4,4,0.00054329,3,0.000419736
cost_matrix_component_nr_1981_size_4_cutoff_10.0.cm.dat,15861087342207798855,1,1,0.000018854,1,6.801e-6
cost_matrix_component_nr_531_size_39_cutoff_10.0.cm.dat,10349541279750499932,16,16,0.085537926,111,0.072953401
cost_matrix_component_nr_3671_size_4_cutoff_10.0.cm.dat,15215739452524709608,1,1,0.00001712,1,6.645e-6
cost_matrix_component_nr_2205_size_9_cutoff_10.0.cm.dat,6971550080694434537,1,1,0.000033606,1,0.000022497
cost_matrix_component_nr_3287_size_3_cutoff_10.0.cm.dat,6403504073409037390,1,1,0.000014619,1,4.799e-6
cost_matrix_component_nr_2985_size_4_cutoff_10.0.cm.dat,2352704284702188797,1,1,0.000016985,1,6.729e-6
cost_matrix_component_nr_2639_size_8_cutoff_10.0.cm.dat,7263608765701078884,1,1,0.000028947,1,0.00001736
cost_matrix_component_nr_601_size_8_cutoff_10.0.cm.dat,2989234929796763245,1,1,0.000028206,1,0.000017228
cost_matrix_component_nr_1575_size_26_cutoff_10.0.cm.dat,9579471782224053126,9,9,0.006072045,19,0.004914628
cost_matrix_component_nr_7_size_187_cutoff_10.0.cm.dat,7370398309380182853,35,35,87.702318759,2825,86.36065637
cost_matrix_component_nr_3356_size_3_cutoff_10.0.cm.dat,9450578166223421674,1,1,0.00001477,1,4.716e-6
cost_matrix_component_nr_3617_size_7_cutoff_10.0.cm.dat,108296505953618552,1,1,0.000022832,1,0.000010808
cost_matrix_component_nr_3628_size_26_cutoff_10.0.cm.dat,14356848578568449006,1,1,0.000095753,1,0.000080868
cost_matrix_component_nr_2996_size_3_cutoff_10.0.cm.dat,10484947076506098517,1,1,0.000016062,1,5.136e-6
